Label,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
1,0.198,-0.193,-1.180,-0.814,0.704,0.406,0.978,-0.587,-0.626,-0.937,-0.575,-2.139
0,-2.090,-0.158,-3.281,0.798,-1.645,-0.103,-0.894,1.014,0.001,-1.374,-0.231,2.203
1,-1.693,0.406,0.788,-0.213,-0.595,1.401,-0.974,2.604,0.747,-0.531,-0.482,-0.579
0,-1.483,-0.444,1.812,-0.181,1.245,-0.319,-2.381,-1.078,0.097,-0.334,0.977,-1.002
1,-1.430,2.763,1.017,1.204,2.117,0.268,-0.657,0.091,-0.877,-0.989,-0.686,0.331
0,1.338,-0.299,-1.470,0.470,-0.117,-0.538,-0.563,0.841,-0.569,-0.732,-0.648,-0.339
1,-1.750,0.289,-2.935,-1.147,-2.831,0.301,-0.609,-0.118,1.687,0.821,-1.592,-1.286
0,-1.290,0.340,-0.316,1.058,1.882,1.877,0.544,0.099,-2.813,1.079,-1.444,0.664
1,-0.145,-2.978,0.517,-0.238,0.936,0.321,-1.177,-0.435,0.275,0.560,0.257,-0.254
0,0.946,-0.089,1.489,-1.139,0.373,0.106,1.497,1.410,-1.027,2.305,-0.609,-0.899
1,-0.159,0.581,0.967,-0.439,0.409,0.404,2.831,-1.117,1.312,-0.401,0.788,0.933
0,0.880,1.108,-2.018,-0.612,-0.703,1.019,-0.672,0.469,-2.429,-0.309,-1.896,-0.525
1,-2.407,-1.044,1.377,0.595,-0.236,-0.182,2.115,-0.563,-1.960,0.441,0.800,0.910
0,-0.405,0.148,1.213,-0.558,-0.092,-1.988,-2.400,1.398,0.645,0.221,-1.218,1.155
1,-0.415,-0.507,-0.760,-1.865,0.038,-1.144,-1.127,1.684,-0.023,0.469,-2.221,-0.859
0,-1.741,1.017,-1.963,0.355,-2.244,0.202,1.528,-0.885,0.369,0.386,0.182,-0.460
1,-1.004,0.311,-1.741,-2.106,-0.941,-0.106,-0.420,1.094,0.221,1.282,0.734,1.853
0,0.349,0.509,0.427,0.862,-1.596,-0.143,-0.300,-2.377,-0.193,-0.589,-0.641,-0.002
1,-1.088,0.342,-1.072,-0.630,-1.230,0.571,0.273,-0.042,0.911,0.948,0.311,1.195
0,-0.079,-0.953,1.293,-0.626,-0.511,0.487,0.225,-0.421,-0.135,1.133,0.828,0.180
1,0.247,0.644,-0.678,0.303,-1.656,-0.614,1.624,-1.672,0.268,-2.057,-1.045,0.777
0,2.647,0.017,-0.708,1.051,-0.486,1.064,-1.157,0.328,0.903,-4.080,0.136,-0.831
1,-1.652,-1.739,-0.024,-0.041,0.766,1.958,-2.248,1.966,1.105,1.232,-0.090,-1.401
0,-0.638,-1.443,0.468,0.406,-0.425,2.171,-0.612,-1.322,-0.952,-0.511,1.324,-0.923
1,-1.748,0.676,1.176,0.121,2.109,0.469,-0.982,1.032,0.061,0.308,-0.812,-1.004
0,-3.023,2.129,0.273,-0.829,-2.039,-1.173,-0.071,1.061,-0.737,-1.898,0.399,-2.240
1,-0.603,0.429,-2.033,0.542,1.282,-0.606,-1.660,4.107,0.435,1.475,0.082,-0.390
0,-0.031,1.342,-0.573,0.261,1.811,3.870,0.147,1.663,2.224,-0.439,-1.913,2.330
1,0.100,-2.550,0.651,-0.341,1.304,1.405,-1.955,-0.703,0.777,-0.862,-1.923,0.395
0,1.413,0.330,-0.020,-3.455,0.126,0.522,0.179,-0.117,0.694,0.030,1.639,-0.697
1,-0.011,-1.473,0.136,-0.444,-0.305,-0.034,0.278,-1.173,1.575,-0.886,1.122,-0.527
0,-0.084,-0.086,-0.006,-0.333,-1.597,-1.153,-0.355,1.297,-1.952,-0.119,-1.189,-1.614
1,-3.631,1.990,0.321,1.969,0.655,2.427,1.847,-2.226,0.377,0.036,-1.881,0.635
0,0.026,0.674,-1.188,-2.078,0.779,-0.089,-2.200,0.776,-0.223,0.235,-0.486,-0.098
1,1.553,-0.324,-0.741,1.505,-0.878,0.813,-1.649,-0.537,0.124,1.158,-1.915,-0.780
0,0.078,-0.047,-2.392,0.926,-1.486,-0.512,-0.405,-0.473,-2.342,0.557,-0.831,1.965
1,0.358,-1.493,-1.587,-0.158,0.312,-0.374,2.035,-1.302,-1.080,2.640,-1.221,1.966
0,-0.209,-1.260,0.586,1.202,-0.171,-0.048,-0.415,0.064,-0.236,-0.676,0.739,1.898
1,-0.268,-1.065,1.782,2.204,-1.448,-1.144,0.613,1.427,-1.296,-1.323,0.709,-0.234
0,-1.007,1.111,0.797,1.551,-0.443,0.793,2.481,0.325,-0.341,0.335,-0.878,-0.802
1,0.381,-1.651,-0.197,3.803,-0.337,-0.350,-0.099,1.321,-1.475,-0.499,0.066,0.321
0,-0.306,-0.523,1.026,2.035,0.043,-1.072,-0.941,0.259,-1.020,-2.754,0.576,0.443
1,-0.496,-0.023,0.454,-0.159,-0.564,1.537,-1.034,0.655,0.045,-1.620,1.546,1.185
0,-0.818,-0.394,0.499,-0.581,0.896,5.133,-3.783,-0.618,-0.134,-0.260,1.927,-0.563
1,-1.096,0.615,0.858,0.495,-1.685,0.394,-0.382,1.656,0.875,-0.039,-1.900,-1.171
0,-1.660,0.285,0.042,-0.323,0.240,0.220,-0.348,1.254,-0.787,-0.616,0.163,-1.514
1,0.018,0.422,-1.728,-0.802,0.340,0.212,0.127,0.553,-0.127,1.507,-2.731,-1.979
0,-1.251,-0.408,-0.812,0.355,1.783,3.224,-0.657,-2.375,-0.290,0.358,-0.180,1.675
1,-1.608,0.597,0.261,-2.131,1.736,0.331,-1.488,-1.601,0.984,-0.775,-0.544,0.444
0,0.917,-0.077,0.748,-1.742,0.959,0.488,-0.342,0.284,-1.340,1.294,0.915,-0.886
1,-0.523,0.307,-0.334,-0.190,-1.176,-0.203,-0.549,-0.695,0.311,0.038,1.209,-0.002
0,-0.455,-1.117,-0.418,-0.002,0.398,-0.280,-0.234,0.153,0.434,-0.789,0.122,-1.884
1,-2.025,-0.518,1.032,-2.804,1.111,0.921,0.785,0.719,-1.230,0.231,0.890,0.001
0,-0.574,-0.560,0.671,-0.393,0.197,1.587,-1.124,0.804,0.207,0.388,-0.277,1.422
1,0.111,-0.446,-1.154,2.158,0.841,3.351,-0.816,0.110,0.838,2.547,0.187,-2.250
0,0.449,0.561,-1.470,1.963,-0.251,0.908,-1.901,2.183,-1.220,-0.210,0.789,-1.759
1,0.224,-0.571,-1.576,-0.139,-0.293,1.259,-0.173,3.439,0.563,-0.481,0.137,-0.868
0,-2.451,-1.566,0.398,1.062,-2.453,0.684,-0.033,-0.932,-0.237,-0.399,0.312,1.198
1,-1.883,-1.018,-0.157,0.210,0.120,-0.115,1.091,0.583,0.232,-0.941,-0.043,0.226
0,-0.039,2.553,-2.050,-0.335,-0.783,-1.255,0.515,-0.934,0.286,0.318,-1.061,-0.305
1,0.445,0.935,-1.072,2.924,1.685,1.919,0.679,-0.838,-0.600,-1.229,-0.408,1.527
0,0.259,0.133,-0.423,0.046,-0.774,-0.318,-0.650,2.155,-1.185,0.480,-0.093,-1.985
1,-2.310,0.295,-0.019,-0.465,-0.209,0.405,-1.109,-0.016,1.157,-0.372,2.714,-2.315
0,-0.642,1.591,2.827,-0.671,0.162,1.960,-0.729,-2.332,1.054,-0.208,2.008,-0.297
1,0.008,0.686,0.577,-0.637,2.940,0.338,-0.058,0.489,1.994,0.206,0.653,-1.457
0,-0.499,0.929,1.409,1.804,-0.568,-0.998,-0.142,-0.043,-0.712,-1.239,-0.564,-1.009
1,-0.282,-0.447,-2.544,-1.574,2.364,-0.609,-1.419,2.682,0.668,0.764,-0.729,-2.437
0,-1.020,0.766,-0.814,0.553,0.564,1.400,0.239,0.990,-3.130,-0.294,-0.691,-1.820
1,-0.023,-0.806,0.387,0.585,0.305,0.264,-0.535,-2.216,1.434,-0.189,-1.002,-1.654
0,1.442,1.299,1.970,1.182,0.591,-0.553,-0.476,0.495,-0.775,0.171,2.786,-0.685
1,0.336,1.019,0.380,0.846,0.319,-0.143,-0.673,-2.277,0.179,-1.937,-0.168,-0.450
0,-0.048,0.295,-1.603,-0.073,-1.194,0.866,0.226,1.765,0.066,-0.523,0.072,0.351
1,-1.002,0.551,1.625,-0.463,-0.825,0.864,1.461,-0.175,-2.050,0.553,-1.307,-1.111
0,-0.096,-0.109,-0.850,-4.073,0.041,-0.955,-1.350,1.073,0.800,0.520,0.334,-1.090
1,0.267,0.202,-0.568,-0.029,-0.420,1.587,-0.520,0.301,0.982,0.943,-1.939,0.094
0,-1.860,-0.194,-1.969,-0.037,0.267,1.469,-0.582,-0.101,-0.494,1.189,0.592,-2.721
1,0.851,-1.920,-0.516,-1.490,-0.008,-0.093,-0.996,-1.307,-0.316,-0.555,-0.063,-0.346
0,1.636,-0.995,0.576,1.574,-0.336,-1.194,-0.586,-1.164,1.385,0.238,-1.509,0.744
1,-0.051,-0.177,-0.311,0.833,-0.462,-2.132,1.994,-0.188,0.117,1.444,0.529,0.020
0,0.011,0.890,-1.131,0.591,0.074,0.856,2.242,-0.869,-1.618,-0.824,0.501,-0.699
1,-0.061,-0.844,-0.537,3.956,1.343,-0.518,1.686,-0.975,0.301,0.357,-0.402,1.475
0,0.016,-0.128,-0.872,0.409,-1.332,-0.966,-0.844,0.957,-0.377,-3.471,-0.310,-2.356
1,-1.520,-0.343,1.404,-1.306,0.265,1.082,-0.023,0.373,2.874,-0.226,0.558,-0.862
0,-0.217,0.614,-0.503,-0.176,-0.617,0.335,-0.264,-1.451,-0.709,-0.143,1.078,-0.980
1,0.685,3.213,1.568,-2.644,1.114,-0.134,0.603,0.319,-0.049,-0.463,-2.248,-1.074
0,-0.419,-0.593,-1.785,1.239,-1.488,-1.436,0.729,1.450,-1.023,-1.133,1.064,-0.162
1,0.070,1.314,-1.311,-0.670,-1.656,-0.330,-2.391,0.801,0.151,2.166,-1.526,-1.341
0,-0.332,1.372,-0.241,-0.236,0.938,3.033,0.165,-0.856,0.353,-0.618,-0.147,5.533
1,-0.696,-2.811,1.206,1.728,-0.172,1.026,-1.983,-0.707,1.594,1.865,0.022,0.367
0,-1.097,-1.754,0.798,-0.690,1.312,0.078,0.926,0.951,0.048,0.436,0.217,-1.279
1,3.421,-3.751,0.196,0.965,-0.194,0.905,0.995,-1.442,1.639,-0.751,-0.089,1.818
0,0.625,0.428,-2.347,0.202,-2.431,-2.228,-0.839,0.811,-1.140,-0.080,-1.715,-1.522
1,-2.504,1.198,1.295,1.954,0.681,0.341,0.123,-1.174,1.686,2.164,-0.529,0.914
0,-0.260,1.089,-2.147,-1.750,-0.093,-0.161,-0.837,0.594,-0.130,0.425,-2.143,3.722
1,-0.612,-0.858,-0.990,1.272,0.070,-1.384,0.679,0.218,0.271,0.484,-1.111,1.048
0,-2.435,-0.375,-1.230,1.373,-0.702,-1.696,1.429,0.724,0.070,0.296,0.751,-0.676
1,-0.691,-0.628,-1.436,-0.826,0.237,-0.458,-1.303,1.980,-0.421,0.727,-0.195,0.019
0,-1.913,-1.979,-0.581,0.498,1.176,1.235,0.010,0.502,1.767,0.237,-2.820,-0.145
1,-0.300,0.275,-0.029,1.362,-1.073,0.755,-0.963,-0.375,0.055,1.454,1.726,1.500
0,0.588,0.419,-1.064,0.834,-1.826,1.504,-1.158,-2.690,-0.604,-0.391,-1.298,-0.194
1,0.817,0.349,-0.937,-0.108,-1.224,0.032,0.551,2.499,-0.858,-0.562,-1.224,1.140
0,0.569,-0.147,0.841,0.953,-1.415,-0.514,-0.224,0.222,-0.005,0.830,1.033,2.267
1,-1.180,0.179,3.088,-1.218,-0.023,0.160,0.238,1.179,0.580,-1.138,-0.769,-0.071
0,-0.457,-0.526,-2.214,0.515,3.047,0.024,-0.949,-1.454,0.170,-0.579,1.070,-0.006
1,-1.788,1.873,1.589,-0.200,0.563,0.234,3.135,1.098,-0.781,-0.398,-1.495,0.540
0,1.171,1.556,0.057,1.485,-3.772,0.658,0.078,2.648,-0.506,-2.171,-3.433,-0.410
1,-1.422,0.485,0.433,-0.256,-0.256,-0.188,1.405,-2.470,0.929,2.002,-1.873,-0.712
0,-1.171,0.240,-1.103,1.020,0.314,1.709,-1.613,1.844,0.353,0.153,-0.635,3.810
1,-0.566,-3.126,0.245,0.749,0.120,1.294,-0.963,-2.815,-0.097,1.079,-0.404,-0.647
0,-0.916,1.859,1.332,-0.032,0.867,0.370,1.006,0.325,-2.414,0.674,-2.127,-0.106
1,1.642,0.005,-0.211,0.642,-1.453,-0.003,0.671,-1.053,0.410,-0.793,-0.074,1.016
0,1.103,1.133,-0.558,-0.688,0.162,-0.926,-1.798,3.032,0.619,0.232,0.729,-0.578
1,-0.263,-0.109,0.344,-0.735,-0.129,-1.002,0.613,-1.203,-2.796,-0.687,-2.146,-0.922
0,-0.331,-0.362,-1.612,-3.069,1.313,0.023,0.265,1.566,-0.758,0.436,-1.509,2.541
1,0.788,0.349,0.033,-0.979,-0.912,2.634,-3.655,-0.056,1.681,1.652,-2.198,0.307
0,1.768,0.334,-1.912,1.198,-0.556,0.430,0.589,-0.202,0.545,0.211,0.156,-1.817
1,1.622,-1.285,-1.349,0.275,-0.248,-0.470,-2.124,0.717,0.297,-0.147,-1.273,0.368
0,-0.629,0.918,2.790,0.358,-1.712,-0.545,0.184,-0.892,2.229,0.739,-1.927,1.710
1,-0.777,-0.096,-0.760,0.226,0.968,0.970,0.174,-0.640,-0.226,1.399,-1.055,0.267
0,-1.694,0.121,-0.074,0.255,-0.952,1.139,2.408,-0.935,-2.058,-0.880,-0.946,0.196
1,0.312,-0.233,0.052,3.981,2.724,0.125,-0.080,0.220,-0.637,-1.889,-0.979,0.461
0,1.295,-0.252,0.285,0.632,-0.635,-0.779,-1.628,-0.303,1.048,-0.932,0.499,0.191
1,0.076,-0.337,-0.024,0.925,-2.278,1.080,-1.168,1.307,-1.165,-0.040,0.840,0.522
0,1.989,-0.669,2.367,0.180,1.109,1.377,1.223,-0.900,-2.188,-0.990,1.071,1.458
1,1.513,-0.994,-0.214,-0.554,0.818,-0.447,0.373,3.073,-1.232,-0.297,0.192,-1.864
0,-0.662,1.021,-0.538,-1.009,0.518,-0.060,-0.247,1.835,-0.349,-1.332,1.133,-1.098
1,-1.324,0.966,0.026,-0.780,-1.090,-0.720,-1.314,0.130,2.132,0.065,-2.166,-0.610
0,-0.947,0.655,-0.814,1.188,1.521,2.102,-0.220,2.262,-0.703,-0.987,-0.231,1.121
1,-1.000,-2.923,-0.216,2.446,0.498,0.906,-1.648,-1.480,0.577,-0.100,-0.806,-0.568
0,0.209,0.825,0.355,1.757,1.042,0.123,-0.518,0.533,-0.814,-0.058,-0.157,0.064
1,2.899,-1.360,0.126,0.904,0.193,0.240,1.658,-0.687,-0.286,-1.141,0.924,-0.297
0,0.496,0.124,-0.827,-0.276,-0.472,-0.345,1.064,0.921,-0.700,-0.192,-0.930,0.386
1,-2.296,1.591,0.558,1.174,-0.516,0.250,0.861,1.324,-1.944,-0.332,-3.281,-0.063
0,-0.716,1.320,0.282,-2.604,1.111,-0.124,-3.657,1.406,0.423,-0.100,-1.014,1.165
1,-1.040,0.257,-1.173,-1.613,0.227,1.662,-2.010,1.344,1.015,0.577,-0.246,-1.041
0,0.306,-0.746,-1.553,1.365,-1.264,0.107,0.311,0.125,-1.843,0.902,-0.877,-1.297
1,-0.638,-1.598,-0.685,-1.005,0.517,-1.311,0.224,3.614,1.317,2.866,1.844,-1.965
0,-0.449,0.960,1.016,0.941,0.846,2.440,-1.609,-2.105,0.594,-1.976,-0.228,0.744
1,-2.879,-0.910,-1.715,-0.257,0.513,-0.983,1.414,0.683,-0.073,2.910,-1.280,0.528
0,1.642,-1.727,-0.287,-0.445,0.381,-0.226,1.054,0.309,-0.078,0.701,-1.261,-0.175
1,1.485,0.129,-0.962,4.067,-1.351,-0.613,-2.171,1.780,-1.299,-0.935,-0.655,0.576
0,2.608,0.994,0.130,2.074,-0.723,-1.043,-0.331,-1.074,0.050,-0.088,-0.097,0.964
1,-3.021,1.695,0.384,-1.220,-1.258,1.238,1.616,2.848,-1.943,-0.207,-0.166,-0.757
0,-0.498,0.109,-0.300,-0.946,1.722,0.943,-2.604,-2.403,0.094,-0.025,-0.635,-0.604
1,-1.402,-0.304,1.856,-1.176,0.622,0.142,1.149,-0.322,-0.000,0.633,-0.741,-0.018
0,0.135,0.919,0.424,-1.084,0.088,-1.384,-1.057,1.407,-0.640,-2.003,-1.538,-0.968
1,-0.852,-0.226,3.481,-0.233,-1.924,-0.537,-2.247,1.437,-1.105,-0.541,-0.428,-0.178
0,-1.075,1.833,-0.852,-0.068,0.475,-1.946,-0.069,0.588,-3.318,-0.796,-0.329,-0.698
1,-0.112,-1.316,0.651,0.525,0.594,0.683,-0.514,-1.322,2.444,-1.381,-0.403,-1.220
0,1.974,-3.798,0.476,-0.439,1.836,-0.562,0.569,-0.449,0.890,0.251,1.761,-1.154
1,0.359,-0.508,-0.762,0.875,2.495,1.321,-0.060,-1.109,0.336,0.578,0.690,0.340
0,-0.433,-0.473,-0.840,-0.412,-2.922,-0.071,0.754,1.324,0.816,-0.310,-1.475,-0.417
1,-2.651,-0.059,0.953,-2.730,1.364,1.988,1.878,-0.521,1.979,-0.639,-2.547,0.765
0,1.047,-0.141,-0.535,-2.216,-0.061,-1.119,0.439,-0.111,1.086,0.522,-0.643,0.716
1,0.690,1.530,0.204,0.899,1.709,-0.476,-0.507,0.245,1.308,2.444,-1.704,-2.221
0,-0.077,0.759,-2.804,0.136,-0.718,0.882,0.712,0.805,-3.267,0.261,-1.205,-1.868
1,0.771,0.016,-1.982,-0.801,-1.184,-0.204,0.656,1.599,-0.404,-2.088,1.715,0.040
0,0.633,-0.718,-0.255,0.687,-1.563,-0.380,-0.940,-2.050,0.818,-0.896,-0.597,0.509
1,1.314,-1.716,-0.957,1.922,-1.162,-1.263,0.330,0.668,1.042,-0.201,-0.881,0.168
0,-1.418,0.796,0.061,-0.059,-2.153,-1.182,2.034,-0.616,0.888,0.210,-0.495,-0.526
1,1.416,0.300,-0.050,-0.812,0.082,0.087,3.113,-0.911,-0.203,-0.781,0.037,-1.319
0,2.877,0.335,-1.410,1.748,-0.696,-0.812,-0.732,-0.948,-0.333,-2.895,-0.422,1.026
1,-0.272,6.274,1.659,-1.479,0.234,0.948,-0.881,2.352,2.464,0.375,-0.009,1.101
0,-0.327,-0.452,1.613,0.011,-1.637,2.903,1.340,-1.017,-0.879,0.564,1.684,-0.194
1,-2.993,0.119,0.280,0.623,-0.859,0.036,-0.312,1.655,1.278,0.059,-0.283,-1.826
0,0.383,-0.516,-1.424,-2.188,-0.473,-0.419,0.749,1.565,-0.006,-1.230,-0.826,-0.649
1,-1.056,-0.006,-0.110,-0.406,-0.325,-0.700,-0.472,-3.091,-0.486,1.457,-1.294,0.698
0,-0.456,-0.057,-1.024,0.809,-0.521,-1.179,0.477,0.129,0.744,-1.142,-1.387,-3.130
1,0.872,0.789,0.304,-1.468,1.322,1.399,2.361,0.473,2.088,0.083,0.551,0.109
0,2.213,-1.264,0.889,0.908,0.967,-0.959,-0.769,0.433,-1.565,1.525,1.916,-1.744
1,-0.525,-3.998,0.142,1.073,-0.253,-0.238,0.934,-0.766,2.492,-0.149,-0.235,-0.532
0,1.415,0.407,-1.007,0.659,-0.093,0.388,2.096,-0.096,-1.297,-0.479,-1.581,1.346
1,-1.337,-0.385,0.496,0.841,0.968,0.746,2.619,-0.404,-2.508,-1.982,-2.181,-0.867
0,0.124,0.590,0.635,-0.374,0.557,-1.465,-0.452,-0.126,0.337,0.968,-1.028,1.776
1,1.465,0.266,-1.089,1.172,0.574,-0.839,0.169,0.739,0.541,-0.195,-2.746,0.167
0,0.075,-0.220,0.003,-0.606,-1.208,2.377,-0.660,-1.174,1.913,0.611,-1.323,-1.441
1,1.963,-0.632,-1.609,0.279,-0.480,-1.818,0.090,2.101,0.460,-0.009,0.452,1.151
0,-1.659,-0.231,0.358,2.119,0.923,0.345,0.720,-0.888,1.693,-0.013,-1.467,0.114
1,-0.605,-0.695,-1.513,0.538,0.274,-1.011,0.101,0.369,1.130,-0.070,0.830,0.311
0,-0.019,0.528,-0.986,-1.611,-1.452,-1.029,1.302,-1.377,-1.102,0.015,-0.437,-0.587
1,-0.031,1.100,0.137,-0.304,2.190,1.680,-2.129,-0.607,-0.102,-0.824,-1.805,1.457
0,0.553,-0.498,-2.512,0.906,0.241,-0.435,-0.481,-2.694,0.152,-0.716,-0.347,-2.205
1,-1.064,1.102,0.750,-0.156,1.098,1.346,-0.877,-1.196,-0.082,0.670,0.592,-1.186
0,0.463,0.300,-0.038,0.542,0.667,2.955,-1.358,-1.905,-0.407,-0.241,0.965,-1.211
1,0.868,-0.628,1.568,-0.264,-0.296,0.774,0.404,-0.508,1.210,-1.355,-1.166,-2.631
0,0.212,3.410,1.036,-0.835,0.040,-0.379,-1.085,0.792,0.148,-0.842,-0.552,0.154
1,-1.250,1.342,-2.072,-0.225,-0.974,-0.739,-0.577,-0.829,-0.833,0.937,-0.521,-1.938
0,-0.332,0.669,-0.524,0.398,1.204,0.570,0.196,-1.345,-0.110,0.739,1.419,-0.133
1,-0.692,-1.915,0.959,1.784,0.715,1.840,-0.440,-0.453,0.589,0.122,-0.376,0.488
0,0.186,0.919,1.973,-0.939,0.499,-0.620,0.149,-0.305,-0.626,1.040,1.835,-0.061
1,-0.230,-3.159,-0.309,1.335,-0.398,0.963,0.718,-0.359,0.566,0.329,0.949,2.097
0,0.978,0.757,-2.005,-0.011,-1.589,-1.109,-1.052,0.434,0.645,0.166,-1.808,-2.319
1,-1.022,2.116,0.288,-0.321,0.273,0.978,-0.383,-1.366,0.897,-1.215,-1.855,2.720
0,-0.164,0.234,-0.724,-1.795,1.274,-0.147,-0.676,1.390,1.330,0.279,-1.441,2.014
1,-0.100,-0.836,-1.625,-1.779,2.190,1.444,-1.495,-2.064,0.523,1.144,-1.272,-0.020
0,-0.109,0.266,0.616,-0.485,-0.843,-0.591,0.078,0.172,-0.395,1.504,-1.280,-2.630
1,-1.190,-1.474,-0.583,-1.108,-0.018,-0.443,-0.193,1.083,-0.054,3.299,-0.975,0.174
0,-0.358,-0.751,0.095,0.170,-2.639,-0.716,-0.428,-0.971,0.038,-0.211,-0.552,0.700
1,-1.441,1.858,0.141,2.798,-0.185,-0.373,-0.983,0.379,-0.777,-0.314,1.571,-1.879
0,0.414,0.589,0.634,-3.680,-0.107,-0.274,1.008,-0.650,-1.413,-0.565,-1.559,0.751
1,0.579,1.348,-1.599,2.492,-1.058,0.627,3.233,0.282,1.538,-0.215,-0.846,0.295
0,0.273,0.202,-1.568,-0.094,-0.893,0.270,-0.812,0.443,-0.401,-1.396,-0.299,-0.292
1,0.539,-0.588,0.463,-0.349,-0.733,1.650,-1.812,-2.347,0.198,-0.183,0.506,-2.489
0,0.266,0.250,0.961,-0.292,-0.190,-1.411,-0.202,-1.288,-0.381,-0.734,0.552,0.698
1,-0.044,2.918,0.530,-1.835,1.875,0.019,-0.461,-0.122,-0.468,-1.834,-1.166,-1.978
0,-0.078,2.648,0.468,0.729,1.193,-1.499,-0.744,0.613,-0.243,-0.707,0.975,-1.325
1,-0.484,0.082,-0.863,-0.001,-0.350,0.213,-2.393,0.101,0.656,1.321,-0.912,-0.466
0,-0.127,0.154,0.138,-0.904,0.718,3.012,-1.303,-0.942,0.127,-1.799,-0.373,0.339
1,0.423,-0.143,-0.515,2.477,0.852,0.972,-2.855,-0.723,0.788,-0.867,-0.078,-0.981
0,-0.073,2.299,0.791,-1.927,-0.533,0.380,0.615,-0.377,0.097,-0.144,4.165,-1.108
1,-2.483,-0.786,0.613,1.462,2.180,1.503,-1.178,-0.597,0.484,-1.209,1.384,0.518
0,1.444,0.241,1.085,0.021,0.448,-1.713,-0.678,1.504,2.505,0.124,0.923,-1.807
1,0.778,-0.938,1.607,-0.429,0.515,-0.376,-0.462,0.507,1.456,-1.793,0.281,1.222
0,1.392,0.583,0.904,-2.961,-0.523,3.296,-0.071,-1.448,2.849,0.788,-1.225,-2.258
1,1.321,0.807,-0.028,1.100,1.401,-0.335,0.306,1.447,-0.299,2.808,0.759,-1.239
0,0.433,-0.019,-1.935,-0.494,-0.686,-0.396,-2.651,-0.595,-1.806,0.700,1.066,-0.584
1,-0.134,-0.713,-0.869,-0.597,-0.457,-1.283,0.416,0.844,-1.471,1.286,0.849,0.732
0,-1.165,0.585,0.416,2.901,0.063,0.866,0.561,-1.384,-0.188,-0.950,0.550,1.253
1,-2.579,-0.018,-0.030,-0.365,-0.843,-0.495,-0.765,1.580,0.230,0.340,-1.638,-0.866
0,-0.482,1.018,0.969,-0.868,-0.893,0.651,0.955,-0.845,-0.254,0.052,-1.460,0.282
1,0.988,-1.257,0.403,1.019,-1.902,0.834,0.270,-0.257,-0.082,-0.782,-0.922,1.694
0,-1.708,0.422,-0.401,1.371,-1.175,-0.423,-0.590,0.265,-0.267,-2.545,-0.842,1.102
1,-1.361,-0.024,0.385,-0.910,-0.217,0.649,-1.454,-0.335,-1.659,-0.134,0.298,-2.384
0,-0.056,2.165,0.580,0.331,0.878,-0.200,2.082,-0.615,-0.327,-0.264,1.093,0.652
1,-0.730,1.201,0.928,-0.436,1.018,1.291,0.964,-0.850,0.556,0.518,-1.027,0.469
0,-0.002,-2.056,1.694,-0.948,-0.155,0.418,2.393,1.151,-0.802,-0.775,-0.873,-0.397
1,-0.279,0.430,-1.239,-0.685,-1.336,-0.029,0.045,-4.089,0.935,-0.369,-1.209,-0.732
0,0.054,1.289,-1.244,0.390,1.390,-0.924,-0.987,0.425,-0.174,-2.066,-0.585,0.045
1,-0.925,-0.025,-0.994,1.187,0.539,0.555,-0.035,-1.719,-0.375,-0.659,-0.279,-2.792
0,0.959,-1.475,0.010,-1.364,1.270,0.005,0.223,-0.573,-0.679,-1.117,0.515,-0.271
1,1.995,0.606,1.319,0.162,3.027,-0.313,1.417,-0.480,1.111,-1.945,1.182,0.762
0,-0.980,-0.354,1.377,0.006,-0.400,-1.161,-1.048,2.443,-2.477,0.753,-2.918,-1.691
1,-0.964,0.363,0.511,0.137,-0.416,0.773,0.813,-0.778,-1.556,1.229,0.497,0.068
0,0.602,-0.352,-0.295,-0.836,-1.028,1.383,0.551,0.373,-0.376,-0.328,0.159,-0.643
1,-0.561,0.027,1.461,1.459,0.380,0.000,0.487,3.088,0.476,0.473,-0.903,0.207
0,0.212,0.656,-2.376,-1.392,-1.115,1.287,-2.968,-1.173,-4.366,1.511,-3.114,-0.753
1,0.211,0.521,-1.019,-0.018,1.229,-1.209,0.254,0.222,-0.144,-0.501,-1.009,-0.893
0,-0.734,-0.399,1.485,2.353,-0.963,0.562,-0.084,-0.474,1.408,-0.814,0.594,-0.424
1,-0.730,-0.616,0.510,0.165,-0.022,-0.568,0.727,1.273,-0.679,2.298,-0.716,0.085
0,-0.559,0.946,-1.535,0.058,-1.522,0.611,2.352,0.434,1.406,0.261,-1.216,-0.153
1,-0.272,-0.177,0.541,1.588,-1.515,-1.342,-0.492,-0.008,1.449,-0.278,-0.232,-0.017
0,-0.467,-0.982,-1.496,0.321,-1.512,-2.321,-1.797,-0.157,0.507,-1.589,0.381,2.506
1,-0.173,-0.233,0.246,-0.475,-0.804,0.441,-1.269,0.575,-0.463,0.476,0.622,-0.050
0,0.833,0.554,0.307,1.028,0.566,1.867,-0.668,-0.934,0.376,-0.670,0.541,-1.972
1,0.059,2.007,0.042,-0.198,1.564,0.483,1.233,-0.720,0.424,-0.086,-1.970,-0.753
0,-0.946,1.727,-0.162,0.784,-2.751,-0.439,0.147,2.133,-0.446,0.041,0.660,0.235
1,-0.847,0.491,2.201,0.100,0.685,0.804,0.442,0.234,-0.887,1.397,0.341,-0.563
