Label,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
0,-1.577,0.643,0.153,0.815,-1.036,0.803,-0.200,-1.038,-0.590,1.078,0.109,-0.239
1,0.977,-0.084,-0.220,-0.592,-0.712,0.062,0.236,0.302,-0.698,0.549,0.689,-0.619
0,-2.145,-1.228,1.644,1.223,0.285,-0.140,-0.395,0.150,1.322,-1.023,-2.046,0.347
1,0.164,0.497,-0.976,0.262,-0.042,-0.280,0.212,1.275,-0.486,1.724,2.303,0.845
0,-0.486,1.499,0.716,-1.611,0.516,0.723,4.493,-1.032,0.798,1.061,1.340,-2.023
1,0.191,-0.032,-0.411,1.810,-1.716,-0.992,-1.473,0.008,-0.098,-0.745,-1.099,0.463
0,0.028,0.892,-2.240,-0.564,-0.507,-0.818,-0.326,-0.236,-0.309,-3.027,-0.784,0.035
1,-1.981,0.878,0.089,-0.432,-0.543,0.329,-0.021,-0.012,0.316,-0.873,1.203,-3.165
0,-0.798,1.473,-0.329,-0.008,2.490,1.860,-1.206,-3.047,0.563,-0.495,0.498,-0.332
1,1.177,0.757,2.498,0.528,1.054,0.011,0.073,1.315,-1.766,-1.023,0.173,0.621
0,-4.716,0.306,1.280,0.766,-3.768,0.165,-0.420,-0.288,-0.644,-1.155,0.653,-0.606
1,-0.509,-0.153,-0.099,-0.321,-0.093,-0.385,1.239,-0.810,0.136,0.186,-0.519,-0.196
0,-0.434,0.077,-1.192,-0.494,1.066,0.180,1.016,1.601,0.831,0.415,-0.594,-2.271
1,-0.497,-2.003,0.064,0.527,0.140,1.205,0.117,-0.569,0.424,0.259,-1.693,-2.191
0,-0.877,4.475,0.120,-0.852,-0.472,0.006,1.185,-0.794,1.084,-0.002,0.295,-0.843
1,0.332,0.691,0.740,2.124,0.971,0.265,-0.145,-0.787,1.280,-0.741,-0.392,1.701
0,0.648,-0.584,-1.700,-0.130,-1.614,-0.638,-1.043,3.718,-3.902,-1.069,0.321,0.299
1,-2.005,1.090,0.814,0.461,0.448,1.138,-1.495,-1.802,-1.667,-0.751,1.211,-0.251
0,1.075,-0.238,0.935,-1.584,-0.117,1.259,0.215,1.060,0.880,0.384,-1.739,1.021
1,2.257,-0.439,-0.666,-1.523,-0.410,1.483,-0.394,-0.818,0.635,1.016,-1.504,-1.121
0,0.963,0.829,-0.733,-0.070,-2.236,1.117,-0.267,1.545,-1.217,0.559,-0.471,-2.556
1,-0.016,0.196,0.196,0.007,0.027,1.028,0.177,0.536,0.279,2.193,1.173,1.669
0,-1.229,-1.252,-0.180,-0.089,1.569,-0.582,-0.307,-0.276,-0.058,0.990,-0.972,1.935
1,-1.597,-0.687,0.592,0.972,0.622,-0.597,0.954,0.730,0.529,0.457,1.417,-0.489
0,-0.521,1.212,-1.008,-1.038,-0.260,-0.509,0.270,-0.304,-0.658,0.562,-0.075,1.196
1,0.305,-0.053,-0.498,1.709,-0.424,-0.072,0.315,0.361,0.117,-0.686,-1.047,0.566
0,1.934,0.621,1.348,-0.783,-1.011,2.641,-1.456,0.644,-0.906,-1.882,-0.193,0.257
1,-2.816,-0.685,1.429,0.128,-0.494,0.680,-1.002,1.088,0.325,-1.795,-0.032,1.435
0,0.396,0.855,0.684,1.259,0.364,3.174,-0.138,-0.718,0.689,-0.153,2.201,-0.701
1,-0.408,2.248,-0.951,-1.200,0.864,0.213,-0.276,1.228,-0.840,-2.926,-1.838,-1.193
0,-1.540,2.441,0.207,-1.874,-0.949,1.072,0.678,1.813,-0.328,-1.338,-2.422,-1.456
1,-0.673,-1.094,-1.319,-0.805,-0.982,0.303,-1.274,1.887,0.226,0.460,-0.155,-1.015
0,-0.853,0.509,-0.032,-0.847,1.016,0.548,-1.035,-0.871,3.717,-0.363,0.040,1.830
1,-1.470,-0.714,0.623,2.572,1.023,0.446,3.060,-0.600,1.569,0.792,0.313,-0.351
0,0.253,0.416,0.593,2.501,-0.131,0.379,0.118,1.877,-0.200,2.138,-1.590,-0.713
1,-0.022,-0.827,0.501,0.498,0.186,0.945,0.681,-1.273,-0.364,0.543,0.821,0.728
0,0.475,-0.496,0.097,0.274,0.784,-1.494,-0.658,1.553,-0.271,-0.595,-0.939,0.134
1,-1.191,1.696,0.478,-0.782,0.753,0.392,3.076,-0.394,-1.914,-0.230,0.229,2.226
0,-1.029,1.172,-0.909,-1.677,-0.877,-1.307,-1.500,0.289,-0.706,-0.108,-2.404,-0.414
1,0.252,0.601,-0.349,-1.979,-0.019,1.241,-1.731,-0.805,-0.071,2.793,-0.488,-0.344
0,-0.579,-0.861,-0.498,0.632,-1.084,1.221,-0.125,-0.921,1.099,0.845,-1.475,-1.637
1,1.674,-1.789,-1.439,-2.827,0.711,-0.227,-0.955,-0.151,-0.517,0.430,-1.320,0.031
0,-1.858,-0.728,0.828,2.351,-1.446,-0.609,-0.902,0.722,1.584,-1.801,0.459,-1.370
1,-1.259,0.487,0.029,1.493,-0.170,-1.059,0.617,2.047,0.013,-0.808,1.533,1.662
0,0.240,1.644,-0.061,1.822,-0.508,0.773,1.611,-1.468,-2.806,1.166,0.385,-0.005
1,0.613,1.048,-0.144,1.509,-2.099,-0.881,-1.152,-1.206,-0.237,-0.227,-0.750,0.529
0,-0.394,0.646,-0.189,-2.014,-1.217,-1.126,0.313,-0.324,-0.008,-1.947,0.536,0.039
1,-0.815,-1.878,-1.216,-0.845,-0.722,0.497,-1.806,0.569,-0.598,-0.378,-0.484,-0.845
0,0.482,-2.064,0.943,1.376,1.439,-0.490,-0.219,-0.604,-1.056,-0.864,-0.860,0.949
1,-3.086,-0.143,-0.567,-0.208,0.745,-0.531,0.657,-0.469,-0.034,-0.177,-1.916,0.084
0,-1.206,1.707,1.251,-0.679,1.115,-1.165,3.931,1.332,-0.237,-0.952,-0.178,-1.425
1,-0.536,-0.969,-0.829,0.460,-0.201,-0.875,-0.664,-0.750,0.929,0.740,-1.024,-0.682
0,-0.180,-0.258,-0.168,0.451,2.788,-0.982,0.756,1.314,0.721,-1.158,-0.231,1.249
1,0.618,-1.330,1.210,0.917,-0.022,0.175,-3.056,-1.519,2.529,0.342,-0.638,-1.363
0,2.225,-1.178,-0.100,-0.914,-0.071,-0.542,-0.630,0.011,-2.350,-1.508,-0.160,-0.363
1,-1.099,-0.566,1.288,0.186,1.270,0.413,-1.261,-0.575,0.231,0.704,1.521,-1.333
0,0.076,-0.356,1.615,0.945,-1.060,-2.202,-0.152,1.415,-1.810,-0.693,-1.494,-1.719
1,-1.508,1.381,1.321,-0.384,-1.326,-0.577,0.400,-0.794,1.954,-0.136,-0.929,1.032
0,-0.325,-0.582,0.036,-1.949,-0.197,1.290,-0.621,0.071,0.421,0.172,-1.827,1.020
1,-0.418,-0.299,0.513,-3.050,-0.432,0.683,-1.645,0.323,1.901,-0.936,-2.143,0.240
0,1.315,-0.531,0.467,-0.701,-0.286,-0.653,0.348,-0.477,1.704,1.338,-1.921,-0.122
1,-0.444,-1.387,-1.481,0.779,0.883,-0.612,-0.568,0.049,-0.293,1.871,-2.240,-0.315
0,-0.195,-1.123,1.158,0.821,0.271,0.269,-0.186,-0.638,1.616,-2.018,-0.247,-1.341
1,-0.595,0.968,-1.041,1.247,-0.771,0.420,-0.620,1.325,-0.079,0.654,0.734,-0.014
0,-0.177,0.751,0.040,-1.290,-1.650,0.040,2.310,-0.416,-1.343,0.271,-0.919,-0.599
1,1.045,-2.329,-0.408,0.207,-2.930,-1.478,1.795,0.185,-0.695,0.055,-0.956,0.718
0,-0.528,0.281,-1.222,1.506,-1.263,-1.070,-2.229,-0.717,0.883,-1.168,-1.304,0.097
1,-0.372,0.954,-0.343,-0.156,0.300,1.183,-0.948,-0.243,1.485,-0.337,0.363,-3.208
0,0.158,0.702,-1.483,2.033,1.581,1.528,-1.373,-1.075,0.829,-0.518,-0.213,0.359
1,-3.321,-0.692,1.453,-0.153,1.983,-0.083,-0.024,2.334,-3.507,-1.631,-0.439,-1.076
0,-2.734,-1.126,1.152,0.229,-0.614,0.534,-0.123,1.894,-0.957,-0.668,0.697,-0.092
1,-0.205,1.032,0.150,-0.187,-1.391,-1.129,-1.481,-2.272,0.058,1.219,-0.229,-0.770
0,-1.443,0.302,-0.299,-0.305,0.079,-0.356,0.741,-4.313,0.622,-1.514,-1.078,-0.743
1,-0.151,2.746,0.041,0.573,1.046,2.478,-0.876,-0.885,1.101,-1.241,0.191,-1.019
0,2.138,0.846,1.176,1.517,0.354,-0.617,0.041,1.084,1.564,0.042,2.609,-0.248
1,-1.439,2.704,-0.230,0.494,0.248,0.013,1.136,-0.326,0.481,0.238,-0.542,0.292
0,2.069,0.353,1.164,-0.878,0.795,-0.308,-0.469,-0.072,-1.539,0.736,-0.740,-2.353
1,-0.535,0.173,0.308,-2.251,-2.255,0.029,0.898,-0.189,-1.689,1.968,-0.507,1.912
0,0.191,0.428,0.730,-2.291,1.525,0.303,-1.213,1.354,1.189,0.168,-1.287,2.415
1,-0.576,0.294,-0.283,-1.681,0.344,1.624,0.127,1.084,-0.048,0.810,-0.151,-0.779
0,-0.502,0.697,-1.084,0.441,-0.871,1.339,-0.606,0.787,-2.184,0.921,-1.042,-0.840
1,1.353,-0.297,0.066,1.772,0.209,-0.456,0.286,2.013,0.121,1.625,-0.142,0.687
0,-2.310,0.568,0.089,0.475,0.019,-1.615,-0.273,-2.486,1.511,0.203,-2.606,1.678
1,-0.858,0.042,-2.231,0.091,-0.184,0.091,0.645,0.983,0.711,1.088,-0.383,-0.604
0,-0.382,0.378,0.136,-1.856,-1.801,-0.131,-0.239,-1.882,0.070,0.313,-0.937,-0.330
1,0.231,-0.928,-0.694,3.017,0.125,-1.552,-1.871,-0.222,-1.115,-0.364,-0.547,-2.814
0,2.860,0.799,-1.632,1.857,-1.071,-0.617,-0.122,0.008,-0.289,-0.245,0.052,-0.569
1,-0.315,-0.287,0.366,-0.420,-0.649,0.721,-1.110,1.660,0.458,-1.037,0.137,-4.260
0,-0.474,-0.060,-0.800,0.394,1.394,0.695,0.884,-2.354,-0.218,-1.941,-0.991,-1.385
1,0.438,2.879,-0.320,-0.756,2.670,-0.265,0.103,0.586,-0.280,-1.284,-1.685,-1.260
0,-0.162,-0.478,-1.711,-0.678,-1.652,-2.749,0.067,1.863,-0.102,-0.831,-2.963,0.063
1,0.714,-0.235,-1.439,0.110,1.729,-1.096,-2.689,0.734,1.778,0.497,-1.521,-0.520
0,-1.227,1.577,-0.333,-0.738,0.712,2.287,-0.001,-2.287,1.194,0.477,-0.435,-0.440
1,-0.792,-1.838,0.532,0.325,-0.004,0.633,-0.287,-2.444,0.013,-0.014,-0.139,-0.973
0,-0.344,-0.660,0.498,1.418,-1.109,0.332,-0.627,-0.244,-0.755,1.250,0.008,-0.715
1,-0.220,-3.015,0.804,-0.215,0.360,0.435,-3.020,-1.011,0.180,-0.135,-0.317,0.671
0,0.089,0.178,1.420,1.706,0.911,0.569,-2.223,0.903,0.843,0.627,0.371,0.432
1,-0.729,2.454,-0.218,-0.329,0.016,0.311,-0.513,0.503,2.162,-3.240,0.845,0.794
0,-0.179,-0.750,0.363,-2.004,-0.016,0.172,0.698,0.798,0.351,0.819,-2.066,-1.643
1,1.283,-1.213,-0.474,-0.848,-0.555,-0.665,-2.349,-1.181,1.227,-0.751,-1.082,-3.231
0,-0.209,0.110,0.364,0.360,-1.009,1.068,1.351,-1.527,-0.098,1.046,-1.147,-3.064
1,1.122,-0.724,0.745,-1.184,0.997,-0.503,-0.331,1.425,0.392,1.804,-0.187,-0.198
0,-0.293,0.334,-0.846,2.872,-0.199,-0.164,0.385,-0.141,0.922,0.133,-0.156,1.489
1,-0.149,-1.259,-0.897,0.941,0.540,-2.379,-0.004,0.512,-0.006,1.672,1.298,-0.631
0,1.437,0.120,1.449,1.074,-1.349,-0.870,-0.237,-1.336,-3.137,0.048,-2.044,-0.194
1,1.571,1.020,-0.951,2.187,0.663,-0.906,2.955,-0.575,-1.165,-0.440,-1.867,-1.442
0,-0.869,-0.067,-0.176,0.110,-0.563,0.821,-0.140,-0.510,0.580,0.486,0.588,0.042
1,-0.770,-0.389,0.410,-0.192,0.072,1.567,-2.604,2.048,-0.460,1.155,0.618,-0.303
0,0.140,0.803,-0.008,1.113,3.058,-0.438,-0.594,-1.280,-0.549,-0.104,-0.127,-1.261
1,1.372,1.088,1.480,1.364,1.848,0.252,1.094,1.924,-1.921,1.740,-0.534,-1.198
0,-1.020,-2.227,0.899,-0.339,0.818,1.634,-1.462,2.099,-0.309,-1.407,1.162,-0.480
1,0.031,0.138,-0.471,-0.623,0.351,-0.331,-0.720,1.650,-1.059,0.420,-0.964,0.809
0,-1.047,1.363,-0.735,0.601,0.516,-0.435,-0.201,1.818,1.490,0.092,-1.063,1.413
1,-0.134,1.801,0.060,-0.904,0.902,0.289,-0.468,-0.385,-0.723,0.625,-0.061,0.778
0,-1.363,-1.096,-0.049,-1.592,-2.544,-0.360,0.668,-0.341,-1.605,0.411,1.474,-0.500
1,-0.596,1.212,1.375,0.735,0.534,1.711,-2.274,-0.542,-0.771,-1.549,-0.268,1.282
0,1.172,-0.424,-0.406,-0.219,0.767,-0.897,-2.350,0.205,2.459,-1.192,-0.323,-0.238
1,-0.252,1.207,0.598,0.999,-0.014,-1.223,-0.639,-0.128,1.149,-0.224,-0.170,-0.843
0,0.161,0.916,0.176,-0.814,-1.275,0.336,0.899,0.307,-0.012,-0.766,-0.029,-0.681
1,0.579,-1.204,-0.555,-1.675,-0.486,-0.000,1.861,-0.769,-0.141,-2.562,-0.807,-0.072
0,-1.991,-0.402,-1.193,0.649,-0.241,1.445,0.179,-0.514,-0.347,0.288,-0.110,-1.103
1,-0.750,-0.315,-1.341,-1.087,1.754,-1.052,0.714,-0.145,-0.599,0.894,0.434,-0.150
0,-2.730,-0.996,1.057,0.965,0.636,0.229,0.090,-1.874,-0.433,0.251,-0.826,0.446
1,0.102,-0.033,1.650,1.431,0.206,-0.694,-0.007,0.598,-1.093,1.122,1.537,-0.844
0,2.630,0.074,-1.561,-0.497,0.590,0.719,-0.061,-1.199,-1.258,0.759,-1.186,-0.367
1,1.731,0.151,-0.946,1.084,-1.294,-1.545,-2.000,1.277,-0.095,-1.757,-0.525,-2.647
0,3.290,0.064,-1.925,2.989,-0.629,-2.295,-1.203,-1.901,0.152,-0.608,-0.899,-0.804
1,-1.857,-0.247,0.024,0.676,-1.231,1.172,-1.884,0.198,0.927,0.173,0.085,-1.196
0,-1.144,0.999,1.805,0.869,1.050,1.806,0.519,-0.844,-0.277,-1.119,0.322,-0.668
1,-1.542,1.893,0.343,-0.015,-0.016,0.019,2.071,0.291,2.154,-0.645,0.045,-1.531
0,-0.244,-0.143,-0.289,0.603,-3.280,-0.939,2.190,1.360,0.008,-0.522,0.121,-0.117
1,-1.205,0.685,-0.436,-0.387,1.373,-0.148,-0.390,1.178,1.442,-0.014,0.097,-1.590
0,-0.559,1.585,-0.508,-0.135,0.230,1.205,0.335,0.462,-1.547,-0.647,-1.345,1.367
1,-0.714,0.078,0.979,1.669,1.286,0.772,1.077,-0.993,1.183,-1.132,0.078,1.660
0,2.115,1.390,0.147,0.794,1.897,0.740,-1.419,0.351,-0.187,0.497,0.412,0.216
1,0.665,-1.506,1.880,-0.370,-1.643,0.905,-0.425,-0.116,-0.119,-2.351,-0.934,-0.482
0,0.578,-0.127,1.001,-0.472,-2.082,-1.603,0.661,0.481,-0.192,-1.034,-0.933,-1.808
1,-0.947,1.636,0.357,1.134,-0.624,0.514,2.911,1.255,-0.166,-1.619,0.917,1.793
0,1.163,0.983,-1.564,-2.334,0.132,0.604,0.825,0.649,0.706,0.876,-0.796,1.057
1,0.697,-1.674,-0.765,-1.757,0.066,1.833,-0.171,-0.097,-0.186,2.678,-2.206,0.091
0,-2.152,0.662,-0.139,0.827,-0.489,0.027,-2.091,-1.150,-0.414,0.774,-2.580,-0.692
1,0.838,-1.316,-0.616,0.121,-0.385,1.565,0.361,0.963,0.491,-0.765,0.870,-1.869
0,0.072,-0.494,1.233,0.598,0.806,0.505,-0.339,-0.291,-0.018,-2.187,-2.686,2.415
1,-0.797,-0.698,0.736,1.859,-1.482,0.480,-0.933,0.870,-0.121,-0.142,1.026,0.123
0,-0.278,-0.138,2.752,-1.135,1.251,0.035,-2.413,-0.973,-1.801,-0.174,-1.730,-0.914
1,1.148,0.034,-0.943,0.668,-1.130,-0.535,-0.546,1.062,1.107,0.265,-0.835,-2.988
0,-1.514,-1.021,0.570,-0.096,-1.416,0.856,-0.054,-1.952,1.008,-0.603,0.158,0.397
1,-1.174,-2.262,-0.149,0.290,-0.259,1.318,-0.927,0.985,-0.441,0.715,1.097,-1.843
0,0.900,-0.156,1.678,-0.708,-0.279,2.542,-0.073,0.547,-0.273,-1.352,0.018,0.156
1,1.123,2.334,0.989,-1.094,-0.225,0.153,1.136,1.280,0.330,0.082,-1.722,-0.001
0,0.543,1.442,-0.640,-0.584,-1.135,0.755,0.690,1.296,-0.993,-1.352,1.590,0.361
1,-0.340,0.196,1.195,-0.748,0.946,-0.635,0.097,0.738,-0.297,1.753,-2.003,0.624
0,-1.775,0.567,-0.171,0.472,1.371,-1.631,1.852,2.640,-0.004,-1.402,-0.962,2.604
1,-1.168,0.320,-0.056,0.639,0.318,1.489,-3.644,-1.903,-0.629,0.085,-0.733,-1.081
0,-0.239,-0.330,-0.748,-0.920,-0.861,0.445,1.319,-0.015,0.058,1.307,0.230,-0.494
1,-0.132,-0.224,-0.273,-0.181,-0.819,0.370,-0.038,-0.524,1.041,-1.996,-0.474,0.776
0,1.156,-1.045,1.670,1.248,-3.185,-2.049,0.020,-1.010,-2.597,-0.893,-2.690,-1.302
1,-3.222,0.119,-0.202,0.287,-0.592,-1.004,0.715,-0.696,0.934,1.307,2.243,4.051
0,0.424,0.412,-0.249,0.090,-0.421,0.305,1.288,0.795,-0.166,0.960,-0.309,-0.577
1,1.294,-0.059,-1.646,-1.168,-0.792,0.150,-1.525,0.095,-0.135,2.173,-2.050,1.106
0,-1.767,-0.395,-0.541,2.029,0.109,1.270,0.358,0.349,-3.529,0.254,0.174,-2.441
1,2.130,-0.950,-1.120,1.080,0.564,-0.593,1.345,2.399,0.187,-1.526,1.657,-0.040
0,-2.473,-1.447,-0.215,-0.017,0.232,0.188,-0.632,-0.477,0.065,-2.380,-0.415,0.818
1,-1.918,0.816,0.157,0.895,-0.533,-0.431,1.041,0.290,-0.379,0.078,1.684,-1.274
0,0.001,-0.027,2.844,-1.805,-0.400,-1.141,0.324,-0.949,0.182,0.624,-1.772,-1.101
1,0.475,0.741,-0.148,1.929,-0.313,-0.583,1.735,-1.051,0.215,0.787,-1.862,-2.265
0,-2.017,0.982,-1.014,2.207,-0.355,-0.553,-0.241,-0.904,-0.149,-0.865,0.654,1.536
1,-2.177,-1.714,-1.131,-0.116,-0.360,0.327,-1.883,-1.592,-0.173,0.471,0.433,-1.606
0,-1.554,1.943,-2.126,0.698,0.039,-0.899,0.057,-0.301,-0.230,-0.144,1.193,-0.532
1,-2.965,1.828,-0.172,0.847,0.439,0.973,0.259,0.960,-0.169,-1.335,-0.176,1.011
0,0.072,0.005,0.891,1.131,0.371,-0.198,-1.129,0.599,-0.771,-0.081,-0.769,-0.167
1,-1.402,0.670,0.150,-0.244,1.833,-1.231,-1.156,0.398,0.919,1.669,-1.162,-0.076
0,-1.010,0.605,-0.994,0.492,0.520,2.172,-0.205,1.077,-0.406,-1.097,-1.646,-0.284
1,-0.481,-1.085,1.456,2.018,1.344,1.721,-2.758,0.115,0.261,0.023,-0.115,0.122
0,1.803,1.083,1.580,1.905,-0.611,0.310,-1.501,-0.967,-0.449,-1.656,-1.104,-0.186
1,0.017,0.276,1.262,0.090,-0.531,1.543,-1.032,-1.300,0.872,-0.706,1.212,1.780
0,0.857,-0.914,0.706,1.038,1.714,-0.380,-1.409,3.005,-2.590,-0.990,0.438,-1.794
1,-1.134,0.875,0.183,0.164,-0.764,-0.350,1.370,1.081,-1.660,0.439,0.015,0.801
0,-0.111,-0.274,-0.847,-2.246,0.301,0.006,-0.992,0.371,-0.364,0.225,-1.809,0.030
1,0.890,-0.867,-0.593,2.253,1.476,1.636,-0.499,1.242,0.651,3.080,0.365,0.345
0,2.176,-0.738,-0.363,0.388,-1.533,-0.636,-0.706,-1.313,0.173,0.188,0.421,-2.069
1,0.366,-1.105,-0.738,0.756,-0.627,-1.104,0.113,1.864,0.673,-0.441,-1.180,-0.963
0,0.296,-2.421,1.594,-0.600,-1.271,-0.599,-0.037,-1.329,3.566,-1.335,-0.284,0.165
1,-1.198,0.386,1.927,0.332,-0.582,0.466,-0.203,0.437,0.186,-0.343,1.513,0.856
0,1.255,-0.266,1.649,-0.622,1.416,1.374,-1.081,-0.662,-0.468,1.520,-1.591,1.354
1,1.064,-2.490,-0.065,1.700,-1.468,-0.777,-1.869,0.023,0.199,-0.696,-0.172,-0.447
0,1.364,-0.526,-1.240,4.357,-1.135,-0.571,-0.633,0.891,0.365,-0.294,-0.034,0.872
1,-0.639,-0.448,1.476,-0.207,-0.732,0.591,-1.770,0.811,0.237,-1.643,0.535,-0.351
0,-0.668,1.281,-1.483,0.303,1.617,1.538,0.638,-0.260,-0.589,-1.289,-0.110,-0.836
1,1.114,2.275,1.862,0.287,1.554,0.308,-1.258,-0.552,-2.184,0.355,-0.215,-0.738
0,0.952,0.469,-0.134,-1.544,-0.782,-1.618,1.107,1.466,-0.451,-0.681,1.952,-0.370
1,-0.636,0.561,-0.284,-0.178,1.314,-0.822,-0.313,0.227,-0.668,-0.541,-0.429,-0.423
0,-1.326,0.245,-1.716,0.345,1.092,0.052,1.536,-0.559,-0.653,-0.818,-0.084,1.855
1,-1.029,-1.791,-0.588,-0.542,0.398,1.074,-0.888,0.022,-0.137,0.065,-0.791,-1.068
0,0.584,1.269,0.732,-0.495,-0.511,-0.706,1.819,0.765,-0.540,0.552,3.341,-0.590
1,3.506,2.088,-0.227,0.637,0.138,0.187,-1.469,0.650,0.110,-1.273,1.652,1.531
0,0.815,-0.721,0.905,-1.222,-0.216,-1.010,-3.040,2.026,-2.924,-1.092,-0.791,-0.101
1,-1.319,0.105,0.964,-0.502,0.800,2.240,1.395,-1.596,0.606,-0.840,-0.790,-0.827
0,-0.827,0.103,0.184,-1.883,0.061,0.446,-2.689,1.803,0.631,1.706,-0.020,1.726
1,0.979,-1.603,-0.756,-0.246,-0.069,-0.516,0.094,-0.556,0.870,1.589,-0.875,-2.588
0,-1.120,1.264,0.052,2.134,-1.351,-1.068,-1.923,1.761,-2.158,1.081,-0.622,-0.258
1,0.970,-0.523,0.668,1.545,-0.342,-2.192,-1.503,1.935,-0.996,1.630,1.861,-0.636
0,0.877,-3.844,-0.000,-0.999,-0.985,0.180,-0.805,0.473,1.164,-2.277,-0.666,-1.474
1,-0.248,-1.262,-0.626,-0.105,-1.116,-0.607,-2.155,0.604,1.290,-2.984,-0.389,-0.987
0,0.023,1.106,-0.406,-1.135,-0.401,-0.512,3.458,-0.485,-1.925,-1.418,-1.173,-1.922
1,1.136,0.705,-0.517,2.059,1.494,-0.634,-2.312,0.580,-1.152,-1.740,-0.979,0.337
0,0.833,0.945,-0.482,2.801,-0.847,1.235,-0.657,-2.023,-0.401,-1.586,0.561,-0.164
1,-1.610,0.041,0.811,-0.502,-0.083,0.765,-1.492,-0.887,0.419,-0.618,0.633,-1.454
0,0.573,0.423,-1.386,-0.343,0.050,0.296,-1.638,0.248,-0.799,0.718,1.252,-1.876
1,1.072,1.417,0.615,-2.961,1.761,1.198,-1.426,-0.253,-0.557,-0.306,-2.114,-1.201
0,-0.644,0.221,-0.075,1.109,1.696,-1.969,-1.630,-0.612,-0.233,-0.280,1.869,-0.297
1,-1.051,0.255,-4.131,-0.878,-1.006,-1.381,-0.188,1.965,1.560,-0.417,-0.630,-0.608
0,-0.710,0.211,-1.114,-0.230,1.743,-0.655,1.510,2.831,1.727,-0.544,-0.698,-1.489
1,-1.319,-0.041,-0.105,0.306,0.756,1.069,-0.537,-1.837,2.112,0.553,-1.294,-0.746
0,-0.587,3.297,0.505,-1.384,0.921,0.943,-0.254,-0.631,-1.356,2.430,0.185,-1.147
1,0.795,1.000,1.438,-0.164,-0.004,1.506,0.910,-0.989,0.555,-1.132,-2.434,1.067
0,0.829,0.040,-0.598,0.242,-0.941,-0.481,-0.126,2.759,-3.002,0.240,0.013,-2.044
1,-0.173,1.272,0.154,0.434,0.163,1.745,0.593,-0.775,0.136,0.137,0.169,-0.820
0,0.281,-0.255,-0.944,-1.801,-0.876,-1.660,0.135,-0.410,-0.481,0.855,-0.115,0.773
1,1.461,0.075,-0.089,-3.057,1.772,3.274,0.137,0.804,0.474,-1.283,-0.991,0.043
0,-1.435,0.129,-0.804,-0.036,-0.873,1.418,-0.302,-1.190,0.595,0.155,-0.342,-2.878
1,0.278,-0.524,0.410,-1.506,-0.426,-0.163,-0.227,-0.950,-0.859,1.348,-0.177,-0.309
0,-1.188,-1.498,-0.022,1.663,0.962,0.884,-0.352,-1.198,-0.368,-1.943,-0.261,1.067
1,-0.463,0.027,0.103,0.306,-1.674,1.234,0.111,1.017,-0.632,-0.547,-1.164,0.501
0,0.532,2.116,0.835,1.203,2.486,0.372,0.665,-0.297,-1.154,-0.460,-1.293,1.184
1,0.233,1.353,-1.058,0.595,-0.602,1.566,-0.629,-0.888,-0.193,0.380,-0.847,-2.091
0,-1.994,0.868,-2.480,0.445,-1.215,0.553,-0.955,0.467,1.229,-1.658,0.179,0.929
1,-1.276,0.442,-2.339,-0.869,0.716,1.241,-1.344,2.145,-1.289,-1.601,1.199,-1.976
0,0.103,0.582,-0.391,-1.001,0.178,1.384,1.526,-2.301,0.490,-0.318,2.473,0.643
1,-2.286,-0.388,0.846,-0.291,-0.205,1.201,0.613,1.121,0.254,0.959,1.497,0.059
0,-0.073,2.344,1.280,-0.884,0.129,-1.686,0.084,1.105,-0.698,-1.849,1.876,-0.804
1,-0.203,-0.217,-1.327,-0.560,-0.821,-0.443,-0.788,-1.401,0.767,0.029,-2.962,0.037
0,-1.820,0.760,-0.856,0.270,2.150,-3.648,-0.203,1.401,-1.771,-0.356,-0.133,-1.326
1,-0.311,0.108,1.383,-0.672,1.282,-0.069,-1.141,-3.154,0.702,0.609,-1.264,-1.191
0,2.917,2.123,-0.644,0.690,-1.652,0.117,-1.005,-0.438,-0.460,0.556,0.415,-0.980
1,1.457,-1.055,0.656,1.497,-0.585,0.070,1.494,-2.145,0.584,-0.240,-0.166,2.674
0,1.058,-0.429,0.354,-0.764,-2.464,0.423,-1.215,-0.119,-1.326,1.578,-1.597,-1.482
1,-0.041,1.796,0.726,-1.587,-0.215,0.324,-0.155,-5.262,-1.186,-0.589,-4.181,1.919
0,0.341,-0.067,0.701,-1.627,-0.677,-0.786,0.086,0.723,0.919,-0.059,-1.725,-0.853
1,1.766,0.346,-0.638,0.666,-0.580,1.436,0.607,0.825,0.114,1.367,-0.067,0.097
0,-1.066,0.846,0.315,-0.289,-1.354,-1.792,0.242,-0.983,2.762,-0.409,-0.964,-1.125
1,-0.392,0.340,-1.383,0.282,-0.517,-0.824,0.410,-2.398,-0.503,0.699,-0.015,-0.138
0,0.784,-1.018,0.105,0.648,-0.717,0.237,-1.050,-1.037,1.300,-0.764,-1.321,0.857
1,0.052,-0.073,1.423,-0.090,-0.337,-0.373,-0.012,-0.211,-0.670,0.277,-1.219,0.742
0,0.317,1.115,1.088,-1.550,0.777,-0.025,1.442,0.781,-1.623,1.307,-2.824,-0.036
1,-0.027,1.172,-0.691,-1.634,4.090,-0.814,0.579,0.951,-1.820,-0.686,-1.171,-1.076
0,0.192,0.517,0.466,-0.081,-1.001,0.015,-1.228,0.240,-0.105,1.917,-0.087,0.388
